"X1","Hasil_GeoHash","LATITUDE","LONGITUDE","Lat_Error","Long_Error","MAG","KEDALAMAN","CITY"
4,"w02ndm",2.57904052734375,90.1043701171875,0.00274658203125,0.0054931640625,4.4,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=2.57904052734375&longitude=90.1043701171875&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
6,"qw662n",-9.41253662109375,115.669555664062,0.00274658203125,0.0054931640625,4.3,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-9.41253662109375&longitude=115.669555664062&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
7,"qxzxtc",-0.07965087890625,123.305053710938,0.00274658203125,0.0054931640625,3.6,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-0.07965087890625&longitude=123.305053710938&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
18,"w02ndm",2.57904052734375,90.1043701171875,0.00274658203125,0.0054931640625,4.4,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=2.57904052734375&longitude=90.1043701171875&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
21,"w02ndm",2.57904052734375,90.1043701171875,0.00274658203125,0.0054931640625,4.4,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=2.57904052734375&longitude=90.1043701171875&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
29,"qxzqhj",-0.32135009765625,122.876586914062,0.00274658203125,0.0054931640625,4,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-0.32135009765625&longitude=122.876586914062&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
35,"w0dbhg",2.83172607421875,94.0814208984375,0.00274658203125,0.0054931640625,4.4,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=2.83172607421875&longitude=94.0814208984375&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
37,"qzbm4c",-0.51910400390625,124.227905273438,0.00274658203125,0.0054931640625,3.6,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-0.51910400390625&longitude=124.227905273438&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
41,"wb0156",0.18951416015625,123.898315429688,0.00274658203125,0.0054931640625,4.4,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=0.18951416015625&longitude=123.898315429688&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
52,"wb69c3",1.72210693359375,127.326049804688,0.00274658203125,0.0054931640625,4.4,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=1.72210693359375&longitude=127.326049804688&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
61,"w02nfs",2.61749267578125,90.1153564453125,0.00274658203125,0.0054931640625,4.4,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=2.61749267578125&longitude=90.1153564453125&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
70,"w06edm",2.05169677734375,93.6199951171875,0.00274658203125,0.0054931640625,4.4,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=2.05169677734375&longitude=93.6199951171875&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
72,"qzs07g",-2.74932861328125,129.545288085938,0.00274658203125,0.0054931640625,4.3,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-2.74932861328125&longitude=129.545288085938&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
76,"qzbm4c",-0.51910400390625,124.227905273438,0.00274658203125,0.0054931640625,3.6,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-0.51910400390625&longitude=124.227905273438&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
77,"qzs07g",-2.74932861328125,129.545288085938,0.00274658203125,0.0054931640625,4.3,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-2.74932861328125&longitude=129.545288085938&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
80,"w0dbhg",2.83172607421875,94.0814208984375,0.00274658203125,0.0054931640625,4.4,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=2.83172607421875&longitude=94.0814208984375&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
94,"qzbm4c",-0.51910400390625,124.227905273438,0.00274658203125,0.0054931640625,3.6,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-0.51910400390625&longitude=124.227905273438&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
96,"qzbm4c",-0.51910400390625,124.227905273438,0.00274658203125,0.0054931640625,3.6,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-0.51910400390625&longitude=124.227905273438&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
99,"qxz5e5",-0.77178955078125,122.481079101562,0.00274658203125,0.0054931640625,4,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-0.77178955078125&longitude=122.481079101562&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
104,"qyu14n",-6.81976318359375,129.468383789062,0.00274658203125,0.0054931640625,4.3,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-6.81976318359375&longitude=129.468383789062&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
109,"qxz5e5",-0.77178955078125,122.481079101562,0.00274658203125,0.0054931640625,4,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-0.77178955078125&longitude=122.481079101562&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
111,"qqkdtw",-9.36859130859375,107.825317382812,0.00274658203125,0.0054931640625,4.5,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-9.36859130859375&longitude=107.825317382812&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
121,"w02ndm",2.57904052734375,90.1043701171875,0.00274658203125,0.0054931640625,4.4,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=2.57904052734375&longitude=90.1043701171875&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
135,"w0dbhg",2.83172607421875,94.0814208984375,0.00274658203125,0.0054931640625,4.4,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=2.83172607421875&longitude=94.0814208984375&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
139,"w06edm",2.05169677734375,93.6199951171875,0.00274658203125,0.0054931640625,4.4,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=2.05169677734375&longitude=93.6199951171875&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
150,"w02nfs",2.61749267578125,90.1153564453125,0.00274658203125,0.0054931640625,4.4,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=2.61749267578125&longitude=90.1153564453125&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
162,"qqkdtw",-9.36859130859375,107.825317382812,0.00274658203125,0.0054931640625,4.5,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-9.36859130859375&longitude=107.825317382812&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
165,"qqkdtw",-9.36859130859375,107.825317382812,0.00274658203125,0.0054931640625,4.5,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-9.36859130859375&longitude=107.825317382812&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
