"X1","Hasil_GeoHash","LATITUDE","LONGITUDE","Lat_Error","Long_Error","MAG","KEDALAMAN","CITY"
4,"w03xrv",2.71087646484375,92.4554443359375,0.00274658203125,0.0054931640625,4.8,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=2.71087646484375&longitude=92.4554443359375&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
6,"w03xrv",2.71087646484375,92.4554443359375,0.00274658203125,0.0054931640625,4.8,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=2.71087646484375&longitude=92.4554443359375&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
7,"w03xrv",2.71087646484375,92.4554443359375,0.00274658203125,0.0054931640625,4.8,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=2.71087646484375&longitude=92.4554443359375&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
18,"w09gyc",3.47991943359375,92.7630615234375,0.00274658203125,0.0054931640625,4.8,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=3.47991943359375&longitude=92.7630615234375&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
21,"qxk9gv",-3.88092041015625,118.998413085938,0.00274658203125,0.0054931640625,3.4,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-3.88092041015625&longitude=118.998413085938&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
29,"qxk9gv",-3.88092041015625,118.998413085938,0.00274658203125,0.0054931640625,3.4,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-3.88092041015625&longitude=118.998413085938&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
35,"qxk9gv",-3.88092041015625,118.998413085938,0.00274658203125,0.0054931640625,3.4,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-3.88092041015625&longitude=118.998413085938&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
41,"qxk9gv",-3.88092041015625,118.998413085938,0.00274658203125,0.0054931640625,3.4,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-3.88092041015625&longitude=118.998413085938&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
52,"w03xrv",2.71087646484375,92.4554443359375,0.00274658203125,0.0054931640625,4.8,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=2.71087646484375&longitude=92.4554443359375&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
61,"qxzh3t",-0.62896728515625,122.415161132812,0.00274658203125,0.0054931640625,3.4,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-0.62896728515625&longitude=122.415161132812&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
70,"w03xrv",2.71087646484375,92.4554443359375,0.00274658203125,0.0054931640625,4.8,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=2.71087646484375&longitude=92.4554443359375&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
72,"qxk9gv",-3.88092041015625,118.998413085938,0.00274658203125,0.0054931640625,3.4,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-3.88092041015625&longitude=118.998413085938&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
76,"w09gyc",3.47991943359375,92.7630615234375,0.00274658203125,0.0054931640625,4.8,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=3.47991943359375&longitude=92.7630615234375&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
77,"w09gyc",3.47991943359375,92.7630615234375,0.00274658203125,0.0054931640625,4.8,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=3.47991943359375&longitude=92.7630615234375&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
80,"w019e9",0.27191162109375,92.2686767578125,0.00274658203125,0.0054931640625,4.8,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=0.27191162109375&longitude=92.2686767578125&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
94,"qxzh3t",-0.62896728515625,122.415161132812,0.00274658203125,0.0054931640625,3.4,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-0.62896728515625&longitude=122.415161132812&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
99,"w09gyc",3.47991943359375,92.7630615234375,0.00274658203125,0.0054931640625,4.8,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=3.47991943359375&longitude=92.7630615234375&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
104,"w09gyc",3.47991943359375,92.7630615234375,0.00274658203125,0.0054931640625,4.8,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=3.47991943359375&longitude=92.7630615234375&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
