"X1" "Hasil_GeoHash" "LATITUDE" "LONGITUDE" "Lat_Error" "Long_Error" "MAG" "KEDALAMAN" "CITY"
243 "qxzh4b" -0.70037841796875 122.470092773438 0.00274658203125 0.0054931640625 4.2 10 "Central Sulawesi"
250 "qyu7hf" -6.49017333984375 129.940795898438 0.00274658203125 0.0054931640625 4.4 10 "Maluku"
252 "qqg86q" -6.95159912109375 106.276245117188 0.00274658203125 0.0054931640625 3.6 10 "Lebak"
260 "qwkdxs" -9.37957763671875 119.163208007812 0.00274658203125 0.0054931640625 3.6 10 "East Nusa Tenggara"
264 "qzbwz3" -0.21148681640625 124.777221679688 0.00274658203125 0.0054931640625 4.2 10 "North Sulawesi"
283 "qyu7hf" -6.49017333984375 129.940795898438 0.00274658203125 0.0054931640625 4.4 10 "Maluku"
293 "qysuhs" -7.70965576171875 130.632934570312 0.00274658203125 0.0054931640625 4.4 10 "Maluku"
300 "qr47ku" -5.02899169921875 104.628295898438 0.00274658203125 0.0054931640625 4.3 10 "Lampung"
306 "qyu2xs" -6.91864013671875 130.061645507812 0.00274658203125 0.0054931640625 4.4 10 "Maluku"
308 "qqg86q" -6.95159912109375 106.276245117188 0.00274658203125 0.0054931640625 3.6 10 "Lebak"
313 "qzm6wz" -3.73809814453125 131.434936523438 0.00274658203125 0.0054931640625 4.7 10 "Maluku"
319 "qqg86q" -6.95159912109375 106.276245117188 0.00274658203125 0.0054931640625 3.6 10 "Lebak"
324 "qzbwz3" -0.21148681640625 124.777221679688 0.00274658203125 0.0054931640625 4.2 10 "North Sulawesi"
325 "qyu7hf" -6.49017333984375 129.940795898438 0.00274658203125 0.0054931640625 4.4 10 "Maluku"
326 "qysuhs" -7.70965576171875 130.632934570312 0.00274658203125 0.0054931640625 4.4 10 "Maluku"
327 "qyu7hf" -6.49017333984375 129.940795898438 0.00274658203125 0.0054931640625 4.4 10 "Maluku"
328 "qzbwz3" -0.21148681640625 124.777221679688 0.00274658203125 0.0054931640625 4.2 10 "North Sulawesi"
331 "qwkdxs" -9.37957763671875 119.163208007812 0.00274658203125 0.0054931640625 3.6 10 "East Nusa Tenggara"
334 "qyu7hf" -6.49017333984375 129.940795898438 0.00274658203125 0.0054931640625 4.4 10 "Maluku"
340 "qzbwz3" -0.21148681640625 124.777221679688 0.00274658203125 0.0054931640625 4.2 10 "North Sulawesi"
341 "qzbwz3" -0.21148681640625 124.777221679688 0.00274658203125 0.0054931640625 4.2 10 "North Sulawesi"
353 "qzbwz3" -0.21148681640625 124.777221679688 0.00274658203125 0.0054931640625 4.2 10 "North Sulawesi"
355 "qqg86q" -6.95159912109375 106.276245117188 0.00274658203125 0.0054931640625 3.6 10 "Lebak"
357 "qqg86q" -6.95159912109375 106.276245117188 0.00274658203125 0.0054931640625 3.6 10 "Lebak"
359 "qzbwz3" -0.21148681640625 124.777221679688 0.00274658203125 0.0054931640625 4.2 10 "North Sulawesi"
363 "qyu7hf" -6.49017333984375 129.940795898438 0.00274658203125 0.0054931640625 4.4 10 "Maluku"
366 "qysuhs" -7.70965576171875 130.632934570312 0.00274658203125 0.0054931640625 4.4 10 "Maluku"
373 "qysuhs" -7.70965576171875 130.632934570312 0.00274658203125 0.0054931640625 4.4 10 "Maluku"
378 "qwe1bt" -8.09967041015625 116.746215820312 0.00274658203125 0.0054931640625 3.6 10 "West Nusa Tenggara"
