"X1","Hasil_GeoHash","LATITUDE","LONGITUDE","Lat_Error","Long_Error","MAG","KEDALAMAN","CITY"
189,"rpdvf8",-1.79901123046875,138.982543945312,0.00274658203125,0.0054931640625,4.2,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-1.79901123046875&longitude=138.982543945312&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
194,"rpdvf8",-1.79901123046875,138.982543945312,0.00274658203125,0.0054931640625,4.2,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-1.79901123046875&longitude=138.982543945312&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
198,"rpdvf8",-1.79901123046875,138.982543945312,0.00274658203125,0.0054931640625,4.2,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-1.79901123046875&longitude=138.982543945312&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
200,"qyugjp",-6.46270751953125,130.654907226562,0.00274658203125,0.0054931640625,4.1,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-6.46270751953125&longitude=130.654907226562&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
211,"rpdvf8",-1.79901123046875,138.982543945312,0.00274658203125,0.0054931640625,4.2,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-1.79901123046875&longitude=138.982543945312&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
214,"qyugjp",-6.46270751953125,130.654907226562,0.00274658203125,0.0054931640625,4.1,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-6.46270751953125&longitude=130.654907226562&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
215,"qz770m",-3.66119384765625,128.336791992188,0.00274658203125,0.0054931640625,4.3,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-3.66119384765625&longitude=128.336791992188&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
218,"qz770m",-3.66119384765625,128.336791992188,0.00274658203125,0.0054931640625,4.3,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-3.66119384765625&longitude=128.336791992188&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
219,"rpdvf8",-1.79901123046875,138.982543945312,0.00274658203125,0.0054931640625,4.2,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-1.79901123046875&longitude=138.982543945312&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
225,"qr83xx",-2.50762939453125,101.936645507812,0.00274658203125,0.0054931640625,4.4,35,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-2.50762939453125&longitude=101.936645507812&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
230,"wbdt05",3.71063232421875,127.271118164062,0.00274658203125,0.0054931640625,4.8,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=3.71063232421875&longitude=127.271118164062&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
243,"qz770m",-3.66119384765625,128.336791992188,0.00274658203125,0.0054931640625,4.3,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-3.66119384765625&longitude=128.336791992188&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
250,"qyugjp",-6.46270751953125,130.654907226562,0.00274658203125,0.0054931640625,4.1,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-6.46270751953125&longitude=130.654907226562&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
252,"rpdvf8",-1.79901123046875,138.982543945312,0.00274658203125,0.0054931640625,4.2,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-1.79901123046875&longitude=138.982543945312&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
260,"w0q8xf",1.50787353515625,99.4866943359375,0.00274658203125,0.0054931640625,4.3,35,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=1.50787353515625&longitude=99.4866943359375&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
264,"qr83xx",-2.50762939453125,101.936645507812,0.00274658203125,0.0054931640625,4.4,35,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-2.50762939453125&longitude=101.936645507812&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
280,"rp22n5",-4.19952392578125,135.620727539062,0.00274658203125,0.0054931640625,4.3,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-4.19952392578125&longitude=135.620727539062&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
