"X1","Hasil_GeoHash","LATITUDE","LONGITUDE","Lat_Error","Long_Error","MAG","KEDALAMAN","CITY"
4,"qtys0r",-11.9119262695312,121.657104492188,0.00274658203125,0.0054931640625,5.8,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-11.9119262695312&longitude=121.657104492188&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
6,"qtys0r",-11.9119262695312,121.657104492188,0.00274658203125,0.0054931640625,5.8,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-11.9119262695312&longitude=121.657104492188&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
7,"qtys0r",-11.9119262695312,121.657104492188,0.00274658203125,0.0054931640625,5.8,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-11.9119262695312&longitude=121.657104492188&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
18,"w0kgbs",2.09014892578125,96.7071533203125,0.00274658203125,0.0054931640625,4.2,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=2.09014892578125&longitude=96.7071533203125&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
21,"qqwn5r",-7.34161376953125,109.835815429688,0.00274658203125,0.0054931640625,4.1,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-7.34161376953125&longitude=109.835815429688&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
29,"w0kgbs",2.09014892578125,96.7071533203125,0.00274658203125,0.0054931640625,4.2,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=2.09014892578125&longitude=96.7071533203125&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
35,"qqwn5r",-7.34161376953125,109.835815429688,0.00274658203125,0.0054931640625,4.1,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-7.34161376953125&longitude=109.835815429688&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
37,"wbdnv2",4.00177001953125,126.798706054688,0.00274658203125,0.0054931640625,4.5,35,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=4.00177001953125&longitude=126.798706054688&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
41,"w0q6gc",1.89788818359375,98.9593505859375,0.00274658203125,0.0054931640625,4.2,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=1.89788818359375&longitude=98.9593505859375&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
46,"w0kgbs",2.09014892578125,96.7071533203125,0.00274658203125,0.0054931640625,4.2,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=2.09014892578125&longitude=96.7071533203125&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
