"X1","Hasil_GeoHash","LATITUDE","LONGITUDE","Lat_Error","Long_Error","MAG","KEDALAMAN","CITY"
4,"qxpr75",-4.33135986328125,122.832641601562,0.00274658203125,0.0054931640625,3.4,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-4.33135986328125&longitude=122.832641601562&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
6,"qzymsv",-0.40924072265625,132.753295898438,0.00274658203125,0.0054931640625,4.5,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-0.40924072265625&longitude=132.753295898438&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
7,"w0kr35",2.69989013671875,96.0260009765625,0.00274658203125,0.0054931640625,4.2,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=2.69989013671875&longitude=96.0260009765625&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
18,"qxr0ne",-4.19952392578125,122.634887695312,0.00274658203125,0.0054931640625,3.4,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-4.19952392578125&longitude=122.634887695312&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
21,"qwe7e6",-7.80853271484375,117.218627929688,0.00274658203125,0.0054931640625,4,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-7.80853271484375&longitude=117.218627929688&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
29,"qzymsv",-0.40924072265625,132.753295898438,0.00274658203125,0.0054931640625,4.5,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-0.40924072265625&longitude=132.753295898438&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
35,"w0kr35",2.69989013671875,96.0260009765625,0.00274658203125,0.0054931640625,4.2,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=2.69989013671875&longitude=96.0260009765625&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
37,"qxr0ne",-4.19952392578125,122.634887695312,0.00274658203125,0.0054931640625,3.4,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-4.19952392578125&longitude=122.634887695312&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
41,"qzbrk2",-0.12908935546875,124.293823242188,0.00274658203125,0.0054931640625,4.5,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-0.12908935546875&longitude=124.293823242188&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
43,"qxpqe8",-4.47967529296875,122.854614257812,0.00274658203125,0.0054931640625,3.4,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-4.47967529296875&longitude=122.854614257812&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
46,"qxpqe8",-4.47967529296875,122.854614257812,0.00274658203125,0.0054931640625,3.4,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-4.47967529296875&longitude=122.854614257812&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
52,"qyu6rk",-6.61102294921875,130.050659179688,0.00274658203125,0.0054931640625,4,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-6.61102294921875&longitude=130.050659179688&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
