"X1","Hasil_GeoHash","LATITUDE","LONGITUDE","Lat_Error","Long_Error","MAG","KEDALAMAN","CITY"
4,"qwebhm",-8.40728759765625,117.965698242188,0.00274658203125,0.0054931640625,3.7,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-8.40728759765625&longitude=117.965698242188&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
6,"qwkqb7",-8.63800048828125,118.493041992188,0.00274658203125,0.0054931640625,3.7,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-8.63800048828125&longitude=118.493041992188&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
7,"qwebhm",-8.40728759765625,117.965698242188,0.00274658203125,0.0054931640625,3.7,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-8.40728759765625&longitude=117.965698242188&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
18,"qw5xf5",-9.86846923828125,117.515258789062,0.00274658203125,0.0054931640625,3.7,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-9.86846923828125&longitude=117.515258789062&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
20,"qxvgp1",-0.87066650390625,120.899047851562,0.00274658203125,0.0054931640625,4.3,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-0.87066650390625&longitude=120.899047851562&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
21,"qwebhm",-8.40728759765625,117.965698242188,0.00274658203125,0.0054931640625,3.7,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-8.40728759765625&longitude=117.965698242188&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
29,"qxvgp1",-0.87066650390625,120.899047851562,0.00274658203125,0.0054931640625,4.3,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-0.87066650390625&longitude=120.899047851562&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
35,"qxvgp1",-0.87066650390625,120.899047851562,0.00274658203125,0.0054931640625,4.3,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-0.87066650390625&longitude=120.899047851562&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
37,"qwkqb7",-8.63800048828125,118.493041992188,0.00274658203125,0.0054931640625,3.7,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-8.63800048828125&longitude=118.493041992188&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
41,"rp2d78",-3.82049560546875,135.862426757812,0.00274658203125,0.0054931640625,4.6,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-3.82049560546875&longitude=135.862426757812&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
43,"qwtb05",-8.41827392578125,120.591430664062,0.00274658203125,0.0054931640625,4.3,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-8.41827392578125&longitude=120.591430664062&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
46,"rpebwd",-2.71087646484375,140.564575195312,0.00274658203125,0.0054931640625,4.6,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-2.71087646484375&longitude=140.564575195312&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
52,"qwebhm",-8.40728759765625,117.965698242188,0.00274658203125,0.0054931640625,3.7,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-8.40728759765625&longitude=117.965698242188&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
61,"qwkqb7",-8.63800048828125,118.493041992188,0.00274658203125,0.0054931640625,3.7,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-8.63800048828125&longitude=118.493041992188&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
70,"qxvgp1",-0.87066650390625,120.899047851562,0.00274658203125,0.0054931640625,4.3,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-0.87066650390625&longitude=120.899047851562&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
